Intensity,Wavenumber
0.003284329,2817.734566
0.022511282,2816.207294
0.017387092,2814.680411
0.016217687,2813.153916
0.010973335,2811.62781
-0.000498698,2810.102092
0.008878128,2808.576762
0.00850311,2807.05182
-0.000522011,2805.527266
0.013709819,2804.0031
0.003283778,2802.479322
0.006418019,2800.955931
0.023783521,2799.432929
0.014966155,2797.910314
0.00536896,2796.388086
0.003364652,2794.866245
0.015247614,2793.344792
-0.00247977,2791.823726
0.007567283,2790.303048
0.020707104,2788.782756
0.009201827,2787.262851
0.007164508,2785.743333
0.010469012,2784.224201
0.001698874,2782.705457
-0.000862937,2781.187098
0.011993894,2779.669127
0.010848198,2778.151541
-0.009071825,2776.634342
0.011890336,2775.117529
0.010722646,2773.601102
-0.002340641,2772.085061
0.015906933,2770.569406
0.018749503,2769.054137
0.015303261,2767.539253
0.016646166,2766.024755
0.011761719,2764.510643
0.019419101,2762.996916
0.009397842,2761.483575
-0.003890019,2759.970618
0.006142616,2758.458047
0.01178497,2756.945861
0.011205779,2755.43406
0.014106439,2753.922644
0.020280516,2752.411612
0.027769798,2750.900965
0.01429822,2749.390703
0.00843505,2747.880826
-0.006366259,2746.371333
0.013921589,2744.862224
-0.001537988,2743.353499
0.010441683,2741.845159
0.003722216,2740.337202
0.011326149,2738.82963
0.002195872,2737.322442
0.013343799,2735.815637
0.015231941,2734.309216
-0.001629233,2732.803179
0.001859168,2731.297525
0.025118483,2729.792254
0.022864747,2728.287367
0.014582304,2726.782863
0.030834266,2725.278743
0.00427243,2723.775005
0.009771149,2722.271651
0.020979021,2720.768679
0.017103153,2719.26609
-0.011334153,2717.763884
-0.002331322,2716.26206
0.005462242,2714.760619
0.003711635,2713.25956
0.031951641,2711.758884
0.001632532,2710.25859
0.007862335,2708.758678
0.01372549,2707.259148
0.000927357,2705.76
0.009643802,2704.261234
-0.0125,2702.76285
0.026746636,2701.264848
0.006909031,2699.767227
0.003604194,2698.269988
-0.021821306,2696.77313
-0.00160285,2695.276653
0.011549396,2693.780558
0.00831676,2692.284844
-0.004630454,2690.789511
0.022656678,2689.294559
0.003226419,2687.799988
-0.010093168,2686.305797
0.000192419,2684.811988
0.018246727,2683.318559
0.042079208,2681.82551
0.010335917,2680.332842
0.00357293,2678.840554
0.055236881,2677.348647
0.003205128,2675.85712
-0.002849003,2674.365972
0.00553761,2672.875205
0.02729818,2671.384818
0.011373976,2669.894811
0.010352941,2668.405183
0.026379477,2666.915935
0.014420686,2665.427066
0.095696203,2663.938577
-0.012395649,2662.450467
0.027848748,2660.962737
0.044908616,2659.475386
0.038141284,2657.988413
-0.034206307,2656.50182
0.013535912,2655.015606
0.057772816,2653.529771
-0.003758312,2652.044314
0.027090009,2650.559236
0.03274637,2649.074536
0.046153846,2647.590215
0.019354839,2646.106273
0.061803122,2644.622708
0.070840198,2643.139522
0.005846054,2641.656714
0.05238415,2640.174284
-0.029319372,2638.692232
-0.015517241,2637.210558
0.019921736,2635.729261
0.011802575,2634.248342
0.040117777,2632.767801
-0.031582953,2631.287637
-0.015726889,2629.807851
0.070422535,2628.328442
0.075793651,2626.84941
0.070272404,2625.370755
0.0360587,2623.892478
-0.01987041,2622.414577
0.089361702,2620.937053
-0.065884477,2619.459906
0.036117381,2617.983135
0.013686534,2616.506741
0.022150438,2615.030724
-0.039791568,2613.555083
0.078421822,2612.079819
0.036067194,2610.60493
0.112016293,2609.130418
-0.014435042,2607.656282
-0.035168196,2606.182522
0.007314525,2604.709137
0.094947252,2603.236129
0.033557047,2601.763496
0.025405405,2600.291239
-0.030646992,2598.819357
-0.034877073,2597.347851
0.013261001,2595.87672
0.037997587,2594.405964
0.129071911,2592.935584
0.053283767,2591.465578
0.097607053,2589.995948
0.03504218,2588.526692
-0.031653747,2587.057812
0.117275281,2585.589306
0.013659238,2584.121174
-0.145427286,2582.653418
0.070613409,2581.186035
0.034082669,2579.719027
-0.029017857,2578.252394
0.046153846,2576.786134
0.134723336,2575.320249
-0.000808407,2573.854738
0.050793651,2572.3896
0.037391304,2570.924837
