Intensity,Wavenumber
5.384615385,4331.21157
-22.73333333,4329.301435
-50,4327.391781
10,4325.482609
73.33333333,4323.573918
9.272727273,4321.665708
-17.6875,4319.757979
-27.55555556,4317.850732
-5.111111111,4315.943965
-38,4314.037679
12.58333333,4312.131873
10.11111111,4310.226549
1.448275862,4308.321704
29.5,4306.41734
8.588235294,4304.513456
-98.33333333,4302.610052
-147,4300.707127
13.91304348,4298.804683
12.36,4296.902718
-35.5,4295.001233
-20,4293.100228
21.4,4291.199701
-35.58333333,4289.299654
19.14285714,4287.400086
107,4285.500997
-8.333333333,4283.602386
33.66666667,4281.704255
12.52941176,4279.806602
10.90909091,4277.909427
30.58333333,4276.012731
3.290322581,4274.116513
-30.8,4272.220773
3.666666667,4270.325511
-26.5,4268.430728
2.214285714,4266.536421
-203,4264.642593
51.4,4262.749242
4.805555556,4260.856368
-14.11111111,4258.963972
-21.22222222,4257.072053
-27.33333333,4255.180611
7.409090909,4253.289646
4.052631579,4251.399158
4.166666667,4249.509146
6.428571429,4247.619611
-48,4245.730552
6.580645161,4243.84197
10.13333333,4241.953864
3.961538462,4240.066234
8.85,4238.179081
-145,4236.292403
-23.9,4234.4062
-100,4232.520474
5.933333333,4230.635223
198,4228.750447
12.60869565,4226.866147
-188,4224.982321
20.14285714,4223.098971
30.8,4221.216096
8.4,4219.333696
61.5,4217.45177
14.5,4215.570319
6.740740741,4213.689342
6.935483871,4211.80884
3.047619048,4209.928812
-14.6,4208.049257
4.982758621,4206.170177
12.90909091,4204.291571
4.956521739,4202.413439
7.148148148,4200.53578
-0.70212766,4198.658595
17,4196.781883
10.26666667,4194.905644
7.75,4193.029879
6.321428571,4191.154587
6.976190476,4189.279767
14.76190476,4187.405421
1.879310345,4185.531547
3.977272727,4183.658145
13.31818182,4181.785216
-0.564102564,4179.91276
-0.208333333,4178.040776
2.444444444,4176.169263
4.846153846,4174.298223
2.15,4172.427655
5.916666667,4170.557558
4.854545455,4168.687933
3.8125,4166.81878
3.347826087,4164.950098
2.1,4163.081887
1.579710145,4161.214148
2.557142857,4159.34688
3.804347826,4157.480082
3.81,4155.613755
2.111111111,4153.747899
0,4151.882514
2.588235294,4150.017599
1.157894737,4148.153155
1.292682927,4146.28918
1.06504065,4144.425676
1.00729927,4142.562642
0.377777778,4140.700078
0.220125786,4138.837984
0.405714286,4136.976359
1.291208791,4135.115204
0.779661017,4133.254518
0.846534653,4131.394301
1.550420168,4129.534554
0.897435897,4127.675276
0.936651584,4125.816467
0.913043478,4123.958126
1.271889401,4122.100255
0.866449511,4120.242852
0.758007117,4118.385917
0.443037975,4116.529451
0.636904762,4114.673453
0.196261682,4112.817924
0.62804878,4110.962862
0.611111111,4109.108268
0.721311475,4107.254142
0.092909535,4105.400484
0.568421053,4103.547294
0.540983607,4101.69457
0.241830065,4099.842315
0.506003431,4097.990526
0.286266925,4096.139205
0.493457944,4094.28835
0.389273356,4092.437963
0.009633911,4090.588042
0.22133758,4088.738588
0.356902357,4086.8896
0.365411437,4085.041079
0.08412483,4083.193024
0.643724696,4081.345435
0.283687943,4079.498313
0.212620027,4077.651656
0.096577017,4075.805466
0.549865229,4073.959741
0.196762142,4072.114481
0.383577053,4070.269687
0.174208145,4068.425359
0.238445378,4066.581496
0.170491803,4064.738097
0.085478888,4062.895164
0.125853659,4061.052696
0.113391984,4059.210693
-0.018744142,4057.369155
0.313122172,4055.528081
0.086879433,4053.687471
0.149695387,4051.847326
0.136824324,4050.007645
0.191176471,4048.168428
0.132045089,4046.329676
0.043650794,4044.491387
0.188163885,4042.653562
0.157303371,4040.8162
0.125175809,4038.979302
0.199706314,4037.142868
0.174805379,4035.306897
0.210072896,4033.471389
0.194690265,4031.636344
0.135582432,4029.801763
0.307291667,4027.967644
0.086574655,4026.133988
0.168996188,4024.300794
0.20115942,4022.468063
0.195093458,4020.635795
0.119170984,4018.803989
0.117056856,4016.972645
0.129639889,4015.141763
0.074285714,4013.311343
0.124260355,4011.481385
0.220330237,4009.651888
0.079158317,4007.822853
0.071499014,4005.99428
0.134558093,4004.166168
0.145436309,4002.338518
0.160756501,4000.511328
0.092086331,3998.6846
0.159266409,3996.858332
0.068008949,3995.032526
0.130056546,3993.20718
0.067579505,3991.382295
0.161770966,3989.55787
0.052069996,3987.733905
0.082630691,3985.910401
0.055935614,3984.087357
0.092356688,3982.264773
0.051521298,3980.442649
0.120121258,3978.620985
0.161958569,3976.79978
0.050623624,3974.979035
0.081684982,3973.15875
0.072443182,3971.338923
0.111542534,3969.519556
0.075439201,3967.700649
0.080756639,3965.8822
0.152969613,3964.06421
0.088970343,3962.246679
0.091089765,3960.429606
0.064905414,3958.612992
0.070090439,3956.796837
0.089840217,3954.98114
0.043464052,3953.165901
0.067462687,3951.35112
0.056777646,3949.536798
0.085271318,3947.722933
0.111143955,3945.909526
0.118163206,3944.096576
0.084617621,3942.284084
0.055696203,3940.47205
0.045404513,3938.660473
0.054347826,3936.849353
0.101631452,3935.03869
0.071829105,3933.228484
0.054239073,3931.418736
0.068859985,3929.609443
0.050943884,3927.800608
0.068335942,3925.992229
0.080769231,3924.184306
0.071962151,3922.37684
0.071619976,3920.56983
0.081165703,3918.763276
0.066117704,3916.957178
0.075274056,3915.151536
0.085040495,3913.34635
0.082496413,3911.541619
0.063423939,3909.737344
0.07805219,3907.933524
0.127322157,3906.13016
0.102224219,3904.327251
0.078071962,3902.524797
