Intensity,Wavenumber
0.045135252496870934,3157.8208316607124
0.049612679645296094,3156.2135484041337
0.050646497,3154.6066728031874
0.042169897,3153.000205
0.046674343505144315,3151.3941441774205
0.046239023,3149.788490957286
0.051733347,3148.183245002161
0.044152562,3146.5784062144503
0.04581939,3144.9739744966028
0.040471468,3143.369949751079
0.041623036649214656,3141.7663318803807
0.041012564,3140.1631207870323
0.049228453,3138.5603163735777
0.042137974,3136.9579185426155
0.044173753,3135.355927196735
0.046866824,3133.754342238577
0.04378481,3132.1531635708016
0.039943621,3130.5523910961056
0.037228268,3128.9520247172077
0.040437666,3127.3520643368465
0.040553869,3125.752509857797
0.038274926,3124.153361182871
0.046161322,3122.554618214879
0.041748101,3120.9562808566952
0.037442196,3119.3583490111923
0.034223528675964725,3117.7608225812874
0.046886675,3116.1637014699136
0.038892913346489144,3114.566985580046
0.037761337,3112.9706748146764
0.034398096,3111.374769076825
0.036575291,3109.779268269538
0.047010371,3108.1841722958998
0.024001493094438223,3106.5894810590107
0.032615947221467226,3104.995194461997
0.031436241,3103.401312
0.037979848,3101.8078348002873
0.024451434,3100.2147615419926
0.028841903639310447,3098.6220925363777
0.036964299,3097.029827686716
0.03527677,3095.4379668963065
0.033259507,3093.8465100684716
0.031315398,3092.255457106563
0.024914582138314587,3090.664807913956
0.029039463886820552,3089.074562394064
0.020043282,3087.4847204503167
0.028505067567567564,3085.895281986175
0.022084144,3084.3062469051292
0.024582154,3082.7176151106905
0.026055059748903344,3081.1293865064126
0.026857142857142857,3079.5415609958545
0.02904354,3077.9541384826152
0.025988686233225946,3076.3671188703265
0.022900763358778626,3074.780502062633
0.025759577278731835,3073.194287963219
0.021592032,3071.6084764757925
0.028456934158466066,3070.0230675040893
0.022395425,3068.4380609518576
0.015454131227217498,3066.853457
0.022567394,3065.269255
0.020067018,3063.685454850085
0.016667952774133805,3062.102057013941
0.024026025,3060.5190611164926
0.024282187865402108,3058.9364670616615
0.027252822,3057.3542747533975
0.016819453076444998,3055.772484095696
0.024169808397459074,3054.1910949925423
0.017897063,3052.6101073479767
0.013062297109290463,3051.0295210660643
0.014239524055871701,3049.449336050886
0.023004434589800442,3047.869552206559
0.017575484,3046.2901694372285
0.015290601,3044.7111876470553
0.02142283,3043.1326067402406
0.017264753,3041.5544266210036
0.022690800031569806,3039.976647193589
0.011555012484726132,3038.399268362289
0.015784823,3036.822290031394
0.013090676883780333,3035.2457121052357
0.013375745,3033.6695344881755
0.012934475967424282,3032.093757084598
0.020714767,3030.5183797989084
0.019197183867270644,3028.943402535555
0.005183337,3027.368825198995
0.013093923,3025.794647693725
0.012367733956300673,3024.22087
0.017939475228434906,3022.647491795149
0.017814628,3021.074513210966
0.004960676,3019.501934076314
0.018182838543128122,3017.929754295812
0.012334901011011295,3016.357973774113
0.013044205362617762,3014.786592415907
0.012510845531640963,3013.215610125895
0.012799571939508295,3011.6450268088065
0.011461154668567354,3010.074842369415
0.013153760461595589,3008.505057
0.015329099307159354,3006.9356697428666
0.019255789747593028,3005.366681365378
0.01451822,3003.7980914848886
0.014729380320153395,3002.229900006294
0.008050245,3000.662106834514
0.011065753025222336,2999.0947118745044
0.00854475,2997.5277150312286
0.016330395,2995.961116209701
0.018447382526353404,2994.3949153149424
0.01937046,2992.8291122520095
0.013593665,2991.2637069259836
0.017452348024773013,2989.6986992419734
0.010989832535885166,2988.134089105115
0.009944141,2986.5698764205717
0.020654751,2985.006061093525
0.016696473,2983.442643029195
0.016088356830335437,2981.879622132825
0.011904032356906484,2980.3169983096795
0.013149083825409386,2978.7547714650536
